task,dataset,model,device,runtime,precision,cell,metric,Q,chance,latency_ms,param_count,gmacs,source
LLM inference,Open LLM Leaderboard,meta-llama/Llama-2-13b-hf,32vCPU-C7i,pytorch,bfloat16,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.1099,0.0,19847.0,13,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,huggyllama/llama-13b,32vCPU-C7i,pytorch,bfloat16,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.0925,0.0,20018.0,13,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-12b,32vCPU-C7i,pytorch,float16,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.0593,0.0,20603.0,12,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-14B,32vCPU-C7i,pytorch,bfloat16,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.2022,0.0,21087.0,14,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,google/recurrentgemma-9b,32vCPU-C7i,pytorch,float16,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.135,0.0,21124.0,9,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-12b,32vCPU-C7i,pytorch,float16,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.0593,0.0,21191.0,12,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-12b,32vCPU-C7i,pytorch,float32,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.0593,0.0,21693.0,12,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-12b,32vCPU-C7i,pytorch,float32,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.0593,0.0,22322.0,12,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Llama-2-13b-hf,32vCPU-C7i,pytorch,float16,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.1099,0.0,22680.0,13,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,huggyllama/llama-13b,32vCPU-C7i,pytorch,float16,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.0925,0.0,22699.0,13,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-14B,32vCPU-C7i,pytorch,float16,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.2022,0.0,23455.0,14,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-14B,32vCPU-C7i,pytorch,float16,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.2022,0.0,23475.0,14,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Llama-2-13b-hf,32vCPU-C7i,pytorch,float32,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.1099,0.0,23665.0,13,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Llama-2-13b-hf,32vCPU-C7i,pytorch,float16,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.1099,0.0,23821.0,13,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,huggyllama/llama-13b,32vCPU-C7i,pytorch,float16,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.0925,0.0,23923.0,13,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,huggyllama/llama-13b,32vCPU-C7i,pytorch,float32,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.0925,0.0,23998.0,13,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,huggyllama/llama-13b,32vCPU-C7i,pytorch,float32,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.0925,0.0,24133.0,13,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,meta-llama/Llama-2-13b-hf,32vCPU-C7i,pytorch,float32,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.1099,0.0,24221.0,13,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-14B,32vCPU-C7i,pytorch,float32,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.2022,0.0,25121.0,14,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-14B,32vCPU-C7i,pytorch,float32,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.2022,0.0,25311.0,14,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neox-20b,32vCPU-C7i,pytorch,bfloat16,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.0599,0.0,30556.0,20,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neox-20b,32vCPU-C7i,pytorch,bfloat16,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.0599,0.0,30977.0,20,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neox-20b,32vCPU-C7i,pytorch,bfloat16,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.0599,0.0,32285.0,20,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neox-20b,32vCPU-C7i,pytorch,bfloat16,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.0599,0.0,32720.0,20,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neox-20b,32vCPU-C7i,pytorch,float16,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.0599,0.0,34953.0,20,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neox-20b,32vCPU-C7i,pytorch,float16,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.0599,0.0,36836.0,20,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neox-20b,32vCPU-C7i,pytorch,float16,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.0599,0.0,37013.0,20,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neox-20b,32vCPU-C7i,pytorch,float16,llm-perf | Open LLM | 32vCPU-C7i,Open LLM score,0.0599,0.0,39024.0,20,,llm-perf-leaderboard
Instance segmentation,COCO,solo R-50,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.329,0.0,32.0513,,,mmdet
Instance segmentation,COCO,mask_rcnn R-50-FPN (FP16),V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.347,0.0,41.4938,,,mmdet
Instance segmentation,COCO,instaboost R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.366,0.0,57.1429,,,mmdet
Instance segmentation,COCO,albu_example R-50,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.345,0.0,60.241,,,mmdet
Instance segmentation,COCO,gcnet R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.346,0.0,60.241,,,mmdet
Instance segmentation,COCO,carafe R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.386,0.0,60.6061,,,mmdet
Instance segmentation,COCO,mask_rcnn R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.347,0.0,62.1118,,,mmdet
Instance segmentation,COCO,gcnet R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.362,0.0,64.5161,,,mmdet
Instance segmentation,COCO,dcn R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.374,0.0,64.9351,,,mmdet
Instance segmentation,COCO,dcnv2 R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.371,0.0,66.2252,,,mmdet
Instance segmentation,COCO,gcnet R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.365,0.0,66.2252,,,mmdet
Instance segmentation,COCO,gcnet R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.36,0.0,66.6667,,,mmdet
Instance segmentation,COCO,carafe R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.358,0.0,71.4286,,,mmdet
Instance segmentation,COCO,solo R-50,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.359,0.0,71.4286,,,mmdet
Instance segmentation,COCO,mask_rcnn R-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.361,0.0,74.0741,,,mmdet
Instance segmentation,COCO,gcnet R-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.363,0.0,75.188,,,mmdet
Instance segmentation,COCO,solo R-50,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.367,0.0,80.0,,,mmdet
Instance segmentation,COCO,gcnet R-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.378,0.0,83.3333,,,mmdet
Instance segmentation,COCO,instaboost R-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.38,0.0,83.3333,,,mmdet
Instance segmentation,COCO,regnet [R-50-FPN](../mask_rcnn/mask-rcnn_r50_fpn_1x_coco.py),V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.347,0.0,83.3333,,,mmdet
Instance segmentation,COCO,gcnet R-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.378,0.0,84.7458,,,mmdet
Instance segmentation,COCO,dcn R-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.389,0.0,85.4701,,,mmdet
Instance segmentation,COCO,hrnet HRNetV2p-W18,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.342,0.0,85.4701,,,mmdet
Instance segmentation,COCO,gcnet R-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.378,0.0,86.2069,,,mmdet
Instance segmentation,COCO,gcnet R-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.372,0.0,87.7193,,,mmdet
Instance segmentation,COCO,gcnet X-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.377,0.0,88.4956,,,mmdet
Instance segmentation,COCO,hrnet HRNetV2p-W32,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.371,0.0,88.4956,,,mmdet
Instance segmentation,COCO,mask_rcnn X-101-32x4d-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.375,0.0,88.4956,,,mmdet
Instance segmentation,COCO,cascade_rcnn R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.359,0.0,89.2857,,,mmdet
Instance segmentation,COCO,gn R-50-FPN (d),V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.364,0.0,90.9091,,,mmdet
Instance segmentation,COCO,ms_rcnn R-X101-32x4d,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.387,0.0,90.9091,,,mmdet
Instance segmentation,COCO,gn R-50-FPN (c),V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.361,0.0,91.7431,,,mmdet
Instance segmentation,COCO,gn+ws R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.366,0.0,95.2381,,,mmdet
Instance segmentation,COCO,regnet [R-101-FPN](../mask_rcnn/mask-rcnn_r101_fpn_1x_coco.py),V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.361,0.0,97.0874,,,mmdet
Instance segmentation,COCO,dcn R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.386,0.0,100.0,,,mmdet
Instance segmentation,COCO,cascade_rcnn R-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.373,0.0,102.0408,,,mmdet
Instance segmentation,COCO,gcnet X-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.386,0.0,102.0408,,,mmdet
Instance segmentation,COCO,gcnet X-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.39,0.0,103.0928,,,mmdet
Instance segmentation,COCO,regnet [X-101-32x4d-FPN](../mask_rcnn/mask-rcnn_x101-32x4d_fpn_1x_coco.py),V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.375,0.0,106.383,,,mmdet
Instance segmentation,COCO,gn+ws X-50-32x4d-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.37,0.0,107.5269,,,mmdet
Instance segmentation,COCO,gn R-101-FPN (d),V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.376,0.0,111.1111,,,mmdet
Instance segmentation,COCO,cascade_rcnn X-101-32x4d-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.383,0.0,116.2791,,,mmdet
Instance segmentation,COCO,dcn R-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.397,0.0,116.2791,,,mmdet
Instance segmentation,COCO,gn+ws R-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.377,0.0,116.2791,,,mmdet
Instance segmentation,COCO,hrnet HRNetV2p-W18,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.364,0.0,117.6471,,,mmdet
Instance segmentation,COCO,gcnet X-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.386,0.0,119.0476,,,mmdet
Instance segmentation,COCO,hrnet HRNetV2p-W32,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.386,0.0,120.4819,,,mmdet
Instance segmentation,COCO,mask_rcnn X-101-64x4d-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.384,0.0,125.0,,,mmdet
Instance segmentation,COCO,ms_rcnn R-X101-64x4d,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.395,0.0,125.0,,,mmdet
Instance segmentation,COCO,gcnet X-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.397,0.0,129.8701,,,mmdet
Instance segmentation,COCO,gn+ws X-101-32x4d-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.379,0.0,140.8451,,,mmdet
Instance segmentation,COCO,cascade_rcnn X-101-64x4d-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.392,0.0,149.2537,,,mmdet
Instance segmentation,COCO,htc R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.374,0.0,172.4138,,,mmdet
Instance segmentation,COCO,htc R-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.396,0.0,181.8182,,,mmdet
Instance segmentation,COCO,htc X-101-32x4d-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.405,0.0,200.0,,,mmdet
Instance segmentation,COCO,hrnet HRNetV2p-W32,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.399,0.0,204.0816,,,mmdet
Instance segmentation,COCO,hrnet HRNetV2p-W18,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.379,0.0,212.766,,,mmdet
Instance segmentation,COCO,htc X-101-64x4d-FPN,V100,mmdet,fp32,mmdet | COCO | V100,mask AP,0.414,0.0,227.2727,,,mmdet
Object detection,COCO,ssd MobileNetV2,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.213,0.0,14.3062,,,mmdet
Object detection,COCO,yolo DarkNet-53,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.279,0.0,15.6495,,,mmdet
Object detection,COCO,yolo DarkNet-53,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.309,0.0,16.3399,,,mmdet
Object detection,COCO,yolo DarkNet-53,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.338,0.0,20.79,,,mmdet
Object detection,COCO,ssd VGG16,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.255,0.0,22.8833,,,mmdet
Object detection,COCO,retinanet R-50-FPN (FP16),V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.364,0.0,31.6456,,,mmdet
Object detection,COCO,ssd VGG16,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.295,0.0,32.5733,,,mmdet
Object detection,COCO,faster_rcnn R-50-FPN (FP16),V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.375,0.0,34.7222,,,mmdet
Object detection,COCO,foveabox R-50,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.365,0.0,41.4938,,,mmdet
Object detection,COCO,mask_rcnn R-50-FPN (FP16),V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.381,0.0,41.4938,,,mmdet
Object detection,COCO,nas_fpn R-50-NASFPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.405,0.0,43.4783,,,mmdet
Object detection,COCO,fcos R-50,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.385,0.0,43.6681,,,mmdet
Object detection,COCO,nas_fpn R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.379,0.0,43.6681,,,mmdet
Object detection,COCO,fcos R-50,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.366,0.0,44.0529,,,mmdet
Object detection,COCO,faster_rcnn R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.374,0.0,46.729,,,mmdet
Object detection,COCO,atss R-50,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.394,0.0,50.7614,,,mmdet
Object detection,COCO,gfl R-50,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.429,0.0,51.2821,,,mmdet
Object detection,COCO,foveabox R-50,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.379,0.0,51.5464,,,mmdet
Object detection,COCO,libra_rcnn R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.383,0.0,52.6316,,,mmdet
Object detection,COCO,retinanet R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.365,0.0,52.6316,,,mmdet
Object detection,COCO,retinanet R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.363,0.0,53.7634,,,mmdet
Object detection,COCO,reppoints R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.37,0.0,54.0541,,,mmdet
Object detection,COCO,empirical_attention R-50,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.391,0.0,54.3478,,,mmdet
Object detection,COCO,free_anchor R-50,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.387,0.0,54.3478,,,mmdet
Object detection,COCO,foveabox R-50,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.404,0.0,54.6448,,,mmdet
Object detection,COCO,regnet [R-50-FPN](../faster_rcnn/faster-rcnn_r50_fpn_1x_coco.py),V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.374,0.0,54.9451,,,mmdet
Object detection,COCO,dcn R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.413,0.0,56.1798,,,mmdet
Object detection,COCO,libra_rcnn R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.376,0.0,56.4972,,,mmdet
Object detection,COCO,dcnv2 R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.414,0.0,56.8182,,,mmdet
Object detection,COCO,instaboost R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.406,0.0,57.1429,,,mmdet
Object detection,COCO,reppoints R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.381,0.0,57.1429,,,mmdet
Object detection,COCO,dcnv2 \*R-50-FPN (dg=4),V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.415,0.0,57.4713,,,mmdet
Object detection,COCO,foveabox R-101,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.386,0.0,57.4713,,,mmdet
Object detection,COCO,fcos R-101,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.408,0.0,57.8035,,,mmdet
Object detection,COCO,dcn R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.389,0.0,58.1395,,,mmdet
Object detection,COCO,pafpn R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.375,0.0,58.1395,,,mmdet
Object detection,COCO,empirical_attention R-50,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.42,0.0,58.4795,,,mmdet
Object detection,COCO,guided_anchoring R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.369,0.0,59.5238,,,mmdet
Object detection,COCO,albu_example R-50,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.38,0.0,60.241,,,mmdet
Object detection,COCO,dcnv2 R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.387,0.0,60.241,,,mmdet
Object detection,COCO,gcnet R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.384,0.0,60.241,,,mmdet
Object detection,COCO,regnet [R-50-FPN](../retinanet/retinanet_r50_fpn_1x_coco.py),V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.365,0.0,60.241,,,mmdet
Object detection,COCO,carafe R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.386,0.0,60.6061,,,mmdet
Object detection,COCO,cascade_rcnn R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.403,0.0,62.1118,,,mmdet
Object detection,COCO,mask_rcnn R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.382,0.0,62.1118,,,mmdet
Object detection,COCO,reppoints R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.364,0.0,62.8931,,,mmdet
Object detection,COCO,faster_rcnn R-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.394,0.0,64.1026,,,mmdet
Object detection,COCO,gcnet R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.404,0.0,64.5161,,,mmdet
Object detection,COCO,dcn R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.418,0.0,64.9351,,,mmdet
Object detection,COCO,reppoints R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.374,0.0,64.9351,,,mmdet
Object detection,COCO,dcnv2 R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.415,0.0,66.2252,,,mmdet
Object detection,COCO,gcnet R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.407,0.0,66.2252,,,mmdet
Object detection,COCO,gcnet R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.399,0.0,66.6667,,,mmdet
Object detection,COCO,grid_rcnn R-50,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.404,0.0,66.6667,,,mmdet
Object detection,COCO,retinanet R-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.385,0.0,66.6667,,,mmdet
Object detection,COCO,free_anchor R-101,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.403,0.0,67.1141,,,mmdet
Object detection,COCO,foveabox R-101,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.42,0.0,68.0272,,,mmdet
Object detection,COCO,gfl R-101,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.447,0.0,68.0272,,,mmdet
Object detection,COCO,retinanet R-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.385,0.0,68.0272,,,mmdet
Object detection,COCO,dcn R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.438,0.0,68.4932,,,mmdet
Object detection,COCO,libra_rcnn R-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.401,0.0,69.4444,,,mmdet
Object detection,COCO,carafe R-50-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.393,0.0,71.4286,,,mmdet
Object detection,COCO,empirical_attention R-50,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.4,0.0,72.4638,,,mmdet
Object detection,COCO,faster_rcnn X-101-32x4d-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.412,0.0,72.4638,,,mmdet
Object detection,COCO,dyhead R-50,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.433,0.0,72.9927,,,mmdet
Object detection,COCO,reppoints R-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.405,0.0,72.9927,,,mmdet
Object detection,COCO,cascade_rcnn R-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.42,0.0,74.0741,,,mmdet
Object detection,COCO,mask_rcnn R-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.4,0.0,74.0741,,,mmdet
Object detection,COCO,hrnet HRNetV2p-W18,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.369,0.0,74.6269,,,mmdet
Object detection,COCO,gcnet R-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.405,0.0,75.188,,,mmdet
Object detection,COCO,dyhead R-50,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.425,0.0,75.7576,,,mmdet
Object detection,COCO,fsaf R-50,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.374,0.0,76.9231,,,mmdet
Object detection,COCO,gfl R-101-dcnv2,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.471,0.0,77.5194,,,mmdet
Object detection,COCO,guided_anchoring R-101-FPN,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.39,0.0,77.5194,,,mmdet
Object detection,COCO,hrnet HRNetV2p-W18,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.383,0.0,77.5194,,,mmdet
Object detection,COCO,hrnet HRNetV2p-W32,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.395,0.0,77.5194,,,mmdet
Object detection,COCO,empirical_attention R-50,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.421,0.0,78.7402,,,mmdet
Object detection,COCO,grid_rcnn R-101,V100,mmdet,fp32,mmdet | COCO | V100,box AP,0.415,0.0,79.3651,,,mmdet
